time,city,Dew_point,Apparent_T,Wind_Chill,Cloudcover,Humidity,P,T,Visibility,Wind_Dir,Wind_Speed
2014-05-16T12:00:00,San Francisco,55,77,74,3,53,1018,74,10,WNW,11
2014-05-16T15:00:00,San Francisco,56,78,75,4,51,1017,75,10,W,13
2014-05-16T18:00:00,San Francisco,54,68,68,17,58,1016,69,10,WNW,13
2014-05-16T21:00:00,San Francisco,49,55,55,45,73,1016,57,10,WNW,11
2014-05-17T00:00:00,San Francisco,49,51,51,34,85,1016,54,10,WNW,10
2014-05-17T03:00:00,San Francisco,50,49,49,18,93,1016,52,10,WNW,9
2014-05-17T06:00:00,San Francisco,51,50,50,28,91,1016,53,10,WNW,9
2014-05-17T09:00:00,San Francisco,53,59,59,15,78,1016,61,10,WNW,9
2014-05-17T12:00:00,San Francisco,56,70,70,27,62,1016,70,10,WNW,12
2014-05-17T15:00:00,San Francisco,56,77,73,72,55,1015,73,10,W,16
2014-05-17T18:00:00,San Francisco,52,66,66,49,60,1014,67,10,WNW,15
2014-05-17T21:00:00,San Francisco,47,53,53,8,73,1015,56,10,WNW,13
2014-05-18T00:00:00,San Francisco,49,50,50,9,85,1015,53,10,WNW,11
2014-05-18T03:00:00,San Francisco,50,49,49,7,91,1015,53,10,WNW,10
2014-05-18T06:00:00,San Francisco,51,52,52,16,89,1015,55,10,WNW,8
2014-05-18T09:00:00,San Francisco,55,60,60,15,80,1015,61,10,WNW,10
2014-05-18T12:00:00,San Francisco,56,66,66,6,69,1015,66,10,W,14
2014-05-18T15:00:00,San Francisco,55,66,66,3,65,1015,66,10,W,18
2014-05-18T18:00:00,San Francisco,52,60,60,9,71,1014,62,10,WNW,17
2014-05-18T21:00:00,San Francisco,50,51,51,17,85,1015,54,10,WNW,13
2014-05-19T00:00:00,San Francisco,49,48,48,27,93,1015,52,10,WNW,11
2014-05-19T03:00:00,San Francisco,49,47,47,22,91,1015,51,10,WNW,10
2014-05-19T06:00:00,San Francisco,49,50,50,23,87,1015,53,10,NW,9
2014-05-19T09:00:00,San Francisco,52,58,58,33,77,1015,59,10,WNW,10
2014-05-19T12:00:00,San Francisco,55,65,65,31,69,1015,65,10,W,14
2014-05-19T15:00:00,San Francisco,55,65,65,4,69,1014,65,10,W,18
2014-05-19T18:00:00,San Francisco,52,59,59,7,75,1014,60,10,W,15
2014-05-19T21:00:00,San Francisco,50,51,51,13,86,1014,54,10,W,11
2014-05-20T00:00:00,San Francisco,50,49,49,19,92,1015,52,10,W,8
2014-05-20T03:00:00,San Francisco,50,50,50,42,91,1014,52,10,W,7
2014-05-20T06:00:00,San Francisco,50,52,52,71,88,1015,54,10,WNW,5
2014-05-20T09:00:00,San Francisco,53,60,60,43,79,1016,60,10,W,4
2014-05-20T12:00:00,San Francisco,53,63,63,8,70,1016,63,10,WSW,7
2014-05-20T15:00:00,San Francisco,54,64,64,7,69,1016,64,10,WSW,11
2014-05-20T18:00:00,San Francisco,54,60,60,8,77,1015,61,10,W,12
2014-05-20T21:00:00,San Francisco,52,54,54,24,88,1015,55,7,WSW,7
2014-05-21T00:00:00,San Francisco,52,52,52,51,95,1015,54,2,WSW,6
2014-05-21T03:00:00,San Francisco,52,53,53,61,95,1014,54,5,WSW,4
2014-05-21T06:00:00,San Francisco,53,56,56,52,92,1014,56,10,W,3
2014-05-21T09:00:00,San Francisco,57,63,63,18,83,1015,63,10,W,4
2014-05-21T12:00:00,San Francisco,59,69,69,0,70,1014,69,10,W,9
2014-05-21T15:00:00,San Francisco,59,69,69,1,69,1013,69,10,W,13
2014-05-21T18:00:00,San Francisco,57,63,63,5,79,1012,64,10,W,11
2014-05-21T21:00:00,San Francisco,53,55,55,21,89,1012,57,10,W,6
2014-05-22T00:00:00,San Francisco,53,53,53,41,94,1013,54,7,WSW,5
2014-05-22T03:00:00,San Francisco,52,53,53,44,95,1013,54,2,WSW,4
2014-05-22T06:00:00,San Francisco,53,55,55,34,91,1013,56,5,SW,4
2014-05-22T09:00:00,San Francisco,57,64,64,18,81,1013,64,10,SW,5
2014-05-22T12:00:00,San Francisco,60,70,70,4,71,1013,70,10,SW,8
2014-05-22T15:00:00,San Francisco,60,70,70,9,71,1013,70,10,WSW,10
2014-05-22T18:00:00,San Francisco,59,65,65,21,79,1013,66,10,WSW,8
2014-05-22T21:00:00,San Francisco,54,56,56,25,89,1014,57,10,WSW,6
2014-05-23T00:00:00,San Francisco,53,54,54,43,94,1015,55,10,WSW,5
2014-05-23T03:00:00,San Francisco,53,54,54,51,94,1015,55,7,W,4
2014-05-23T06:00:00,San Francisco,55,56,56,37,91,1015,57,5,W,4
2014-05-23T09:00:00,San Francisco,60,65,65,15,82,1016,65,10,WSW,4
2014-05-23T12:00:00,San Francisco,62,76,72,14,71,1015,72,10,WSW,7
2014-05-23T15:00:00,San Francisco,62,78,75,19,65,1014,75,10,W,11
2014-05-23T18:00:00,San Francisco,60,73,72,11,67,1013,72,10,W,12
2014-05-23T21:00:00,San Francisco,54,61,61,13,77,1014,62,10,WNW,11
2014-05-24T00:00:00,San Francisco,52,53,53,17,88,1015,56,10,WNW,11
2014-05-24T03:00:00,San Francisco,52,52,52,10,91,1015,55,10,WNW,11
2014-05-24T06:00:00,San Francisco,52,54,54,9,88,1015,56,10,NW,10
2014-05-24T09:00:00,San Francisco,55,65,65,0,72,1015,65,10,NW,10
2014-05-24T12:00:00,San Francisco,59,74,74,0,59,1014,69,10,WNW,12
2014-05-24T15:00:00,San Francisco,59,76,76,0,55,1013,66,10,WNW,16
2014-05-24T18:00:00,San Francisco,55,71,71,0,58,1013,71,10,WNW,15
2014-05-24T21:00:00,San Francisco,50,59,59,0,69,1013,60,10,WNW,12
2014-05-25T00:00:00,San Francisco,51,55,55,1,79,1014,57,10,NW,10
2014-05-25T03:00:00,San Francisco,51,55,55,3,84,1014,56,10,WNW,7
2014-05-25T06:00:00,San Francisco,52,58,58,3,78,1014,59,10,NW,7
2014-05-25T09:00:00,San Francisco,56,70,70,1,61,1014,70,10,NW,7
2014-05-25T12:00:00,San Francisco,58,80,78,5,51,1014,74,10,WNW,10
2014-05-25T15:00:00,San Francisco,59,80,80,6,48,1013,71,10,WNW,15
2014-05-25T18:00:00,San Francisco,55,74,73,1,53,1012,73,10,WNW,15
2014-05-25T21:00:00,San Francisco,49,60,60,0,65,1013,61,10,WNW,13
2014-05-26T00:00:00,San Francisco,49,54,54,0,75,1014,57,10,NW,13
2014-05-26T03:00:00,San Francisco,49,53,53,0,77,1014,56,10,NW,11
2014-05-26T06:00:00,San Francisco,49,57,57,0,71,1015,59,10,NW,12
2014-05-26T09:00:00,San Francisco,53,68,68,0,60,1016,68,10,NW,12
2014-05-26T12:00:00,San Francisco,58,76,76,0,52,1015,70,10,WNW,13
2014-05-26T15:00:00,San Francisco,60,79,79,0,52,1015,65,10,WNW,16
2014-05-26T18:00:00,San Francisco,56,71,71,0,59,1014,71,10,WNW,16
2014-05-26T21:00:00,San Francisco,51,58,58,0,73,1015,59,10,WNW,13
2014-05-27T00:00:00,San Francisco,50,51,51,3,87,1016,54,10,WNW,12
2014-05-27T03:00:00,San Francisco,49,48,48,5,89,1017,52,10,WNW,11
2014-05-27T06:00:00,San Francisco,47,49,49,0,81,1017,53,10,WNW,12
2014-05-27T09:00:00,San Francisco,49,59,59,0,65,1017,61,10,WNW,13
2014-05-27T12:00:00,San Francisco,53,70,70,0,54,1017,66,10,WNW,14
2014-05-27T15:00:00,San Francisco,55,74,74,0,51,1016,65,10,WNW,16
2014-05-27T18:00:00,San Francisco,52,67,67,0,56,1016,68,10,WNW,16
2014-05-27T21:00:00,San Francisco,47,53,53,0,71,1016,56,10,WNW,15
2014-05-28T00:00:00,San Francisco,46,47,47,0,80,1017,52,10,NW,16
2014-05-28T03:00:00,San Francisco,43,46,46,0,74,1017,51,10,NW,17
2014-05-28T06:00:00,San Francisco,41,48,48,0,62,1017,53,10,NNW,18
2014-05-28T09:00:00,San Francisco,42,61,61,0,48,1018,63,10,NNW,15
2014-05-28T12:00:00,San Francisco,46,73,73,0,39,1017,69,10,NW,14
2014-05-28T15:00:00,San Francisco,49,75,75,0,40,1015,67,10,WNW,16
2014-05-28T18:00:00,San Francisco,50,71,71,0,48,1014,71,10,WNW,16
2014-05-28T21:00:00,San Francisco,48,61,61,0,61,1014,62,10,NW,13
2014-05-29T00:00:00,San Francisco,46,54,54,3,67,1014,57,10,NNW,10
2014-05-29T03:00:00,San Francisco,43,54,54,8,63,1014,56,10,NNW,7
2014-05-29T06:00:00,San Francisco,44,57,57,9,59,1014,58,10,SW,6
2014-05-29T09:00:00,San Francisco,49,69,69,5,48,1014,65,10,ESE,4
2014-05-29T12:00:00,San Francisco,51,76,76,4,41,1014,67,10,WNW,7
2014-05-29T15:00:00,San Francisco,52,77,74,4,46,1013,74,10,W,13
2014-05-29T18:00:00,San Francisco,52,68,68,6,58,1013,68,10,WNW,13
2014-05-29T21:00:00,San Francisco,49,57,57,10,72,1013,58,10,WNW,9
2014-05-30T00:00:00,San Francisco,49,51,51,12,86,1013,53,10,WNW,7
2014-05-30T03:00:00,San Francisco,49,50,50,15,91,1013,52,10,W,6
2014-05-30T06:00:00,San Francisco,50,53,53,17,89,1012,54,10,W,5
2014-05-30T09:00:00,San Francisco,55,62,62,6,77,1013,62,10,WSW,5
2014-05-30T12:00:00,San Francisco,57,69,69,1,67,1013,64,10,WSW,8
2014-05-30T15:00:00,San Francisco,57,69,69,0,67,1013,60,10,WSW,11
2014-05-30T18:00:00,San Francisco,57,65,65,2,76,1013,65,10,WSW,10
2014-05-30T21:00:00,San Francisco,54,57,57,13,87,1013,58,10,W,7
2014-05-31T00:00:00,San Francisco,51,51,51,28,93,1014,53,10,W,6
2014-05-31T03:00:00,San Francisco,51,51,51,28,92,1014,53,10,WNW,6
2014-05-31T06:00:00,San Francisco,51,53,53,19,88,1013,54,10,WNW,5
2014-05-31T09:00:00,San Francisco,55,62,62,5,78,1014,62,10,WNW,5
2014-05-31T12:00:00,San Francisco,57,70,70,0,65,1014,70,10,W,7
2014-05-31T15:00:00,San Francisco,57,70,70,0,63,1013,70,10,W,10
2014-05-31T18:00:00,San Francisco,57,67,67,0,71,1012,67,10,W,10
2014-05-31T21:00:00,San Francisco,57,62,62,0,83,1012,62,10,W,6
2014-06-01T00:00:00,San Francisco,56,58,58,0,90,1013,58,10,W,4
2014-06-01T03:00:00,San Francisco,54,57,57,0,91,1013,57,10,W,4
2014-06-01T06:00:00,San Francisco,56,60,60,0,87,1012,60,10,W,3
2014-06-01T09:00:00,San Francisco,62,71,71,0,74,1012,71,10,WSW,3
2014-06-01T12:00:00,San Francisco,63,80,78,0,61,1012,72,10,WSW,6
2014-06-01T15:00:00,San Francisco,62,78,78,0,58,1010,67,10,WSW,10
2014-06-01T18:00:00,San Francisco,61,75,74,0,66,1009,74,10,W,9
2014-06-01T21:00:00,San Francisco,58,65,65,0,79,1010,65,10,WSW,5
2014-06-02T00:00:00,San Francisco,53,56,56,3,88,1010,57,10,SW,5
2014-06-02T03:00:00,San Francisco,50,51,51,11,91,1010,53,10,SSW,6
2014-06-02T06:00:00,San Francisco,51,54,54,11,88,1010,55,10,SW,5
2014-06-02T09:00:00,San Francisco,55,62,62,6,78,1011,62,10,SW,7
2014-06-02T12:00:00,San Francisco,57,66,66,7,71,1012,62,10,SW,9
2014-06-02T15:00:00,San Francisco,57,67,67,0,72,1012,58,10,SW,10
2014-06-02T18:00:00,San Francisco,55,62,62,6,77,1012,62,10,SW,9
2014-06-02T21:00:00,San Francisco,51,53,53,22,87,1012,55,10,WSW,6
2014-06-03T00:00:00,San Francisco,51,52,52,27,93,1013,53,10,WSW,4
2014-06-03T03:00:00,San Francisco,51,53,53,19,92,1013,53,10,WSW,4
2014-06-03T06:00:00,San Francisco,51,54,54,9,89,1013,54,10,W,4
2014-06-03T09:00:00,San Francisco,55,63,63,3,77,1013,63,10,W,5
2014-06-03T12:00:00,San Francisco,58,70,70,0,66,1013,70,10,W,7
2014-06-03T15:00:00,San Francisco,58,71,71,0,64,1012,71,10,W,10
2014-06-03T18:00:00,San Francisco,58,67,67,0,73,1011,67,10,W,9
2014-06-03T21:00:00,San Francisco,57,62,62,0,85,1011,62,10,W,6
2014-06-04T00:00:00,San Francisco,55,57,57,2,92,1012,57,10,W,4
2014-06-04T03:00:00,San Francisco,53,54,54,4,92,1012,55,10,W,4
2014-06-04T06:00:00,San Francisco,56,59,59,1,88,1012,59,10,W,3
2014-06-04T09:00:00,San Francisco,61,70,70,0,74,1012,70,10,W,4
2014-06-04T12:00:00,San Francisco,62,77,77,0,61,1012,71,10,W,7
2014-06-04T15:00:00,San Francisco,61,77,77,0,58,1011,65,10,W,11
2014-06-04T18:00:00,San Francisco,60,75,73,0,64,1010,73,10,W,9
2014-06-04T21:00:00,San Francisco,57,65,65,0,74,1010,65,10,W,6
2014-06-05T00:00:00,San Francisco,55,60,60,0,83,1010,60,10,W,5
2014-06-05T03:00:00,San Francisco,55,58,58,0,89,1010,58,10,WSW,4
2014-06-05T06:00:00,San Francisco,56,60,60,0,86,1010,60,10,WSW,3
2014-06-05T09:00:00,San Francisco,60,69,69,0,73,1010,69,10,SW,4
2014-06-05T12:00:00,San Francisco,64,77,77,0,63,1010,71,10,WSW,7
2014-06-05T15:00:00,San Francisco,63,77,77,0,62,1009,64,10,WSW,10
2014-06-05T18:00:00,San Francisco,59,70,70,0,70,1009,70,10,WSW,8
2014-06-05T21:00:00,San Francisco,55,61,61,0,79,1009,61,10,SW,6
2014-06-06T00:00:00,San Francisco,55,58,58,0,87,1010,58,10,SW,4
2014-06-06T03:00:00,San Francisco,54,57,57,0,90,1010,57,10,SW,4
2014-06-06T06:00:00,San Francisco,55,58,58,0,87,1009,58,10,WSW,4
2014-06-06T09:00:00,San Francisco,59,68,68,0,74,1010,68,10,WSW,3
2014-06-06T12:00:00,San Francisco,62,76,76,0,61,1010,70,10,WSW,6
2014-06-06T15:00:00,San Francisco,61,76,76,0,60,1009,63,10,WSW,10
2014-06-06T18:00:00,San Francisco,60,71,71,0,69,1008,71,10,WSW,9
2014-06-06T21:00:00,San Francisco,58,65,65,0,80,1009,65,10,WSW,6
2014-06-07T00:00:00,San Francisco,53,57,57,3,88,1009,57,10,WSW,5
2014-06-07T03:00:00,San Francisco,50,51,51,9,93,1009,52,10,WSW,4
2014-06-07T06:00:00,San Francisco,53,56,56,7,89,1009,56,10,WSW,3
2014-06-07T09:00:00,San Francisco,60,69,69,0,75,1009,69,10,WSW,4
2014-06-07T12:00:00,San Francisco,63,79,77,0,62,1009,77,10,WSW,7
2014-06-07T15:00:00,San Francisco,63,80,78,0,59,1008,78,10,WSW,10
2014-06-07T18:00:00,San Francisco,63,79,76,0,65,1007,76,10,W,8
2014-06-07T21:00:00,San Francisco,60,68,68,0,75,1007,68,10,WSW,5
2014-06-08T00:00:00,San Francisco,56,62,62,0,83,1008,62,10,WSW,3
2014-06-08T03:00:00,San Francisco,56,60,60,0,85,1009,60,10,SSW,2
2014-06-08T06:00:00,San Francisco,57,64,64,0,78,1009,64,10,ESE,1
2014-06-08T09:00:00,San Francisco,60,80,77,0,57,1009,77,10,S,2
2014-06-08T12:00:00,San Francisco,62,88,86,0,44,1008,81,10,NW,6
2014-06-08T15:00:00,San Francisco,61,87,85,0,45,1007,74,10,W,12
2014-06-08T18:00:00,San Francisco,60,78,77,0,55,1007,77,10,W,10
2014-06-08T21:00:00,San Francisco,55,67,67,4,66,1007,67,10,W,5
2014-06-09T00:00:00,San Francisco,54,63,63,9,73,1007,63,10,WSW,4
2014-06-09T03:00:00,San Francisco,55,62,62,3,75,1007,62,10,SSW,4
2014-06-09T06:00:00,San Francisco,53,63,63,9,71,1007,63,10,S,4
2014-06-09T09:00:00,San Francisco,58,74,74,8,58,1007,69,10,S,3
2014-06-09T12:00:00,San Francisco,64,87,85,0,50,1007,74,10,SW,6
2014-06-09T15:00:00,San Francisco,63,84,82,0,52,1006,82,10,WSW,10
2014-06-09T18:00:00,San Francisco,60,75,74,0,63,1006,74,10,SW,9
2014-06-09T21:00:00,San Francisco,55,64,64,0,72,1006,64,10,SSW,6
2014-06-10T00:00:00,San Francisco,54,60,60,0,79,1007,60,10,SSW,6
2014-06-10T03:00:00,San Francisco,55,57,57,0,88,1006,58,10,SSW,6
2014-06-10T06:00:00,San Francisco,56,61,61,0,85,1007,61,10,SSW,4
2014-06-10T09:00:00,San Francisco,60,69,69,0,72,1008,64,10,SSW,5
2014-06-10T12:00:00,San Francisco,63,76,76,0,63,1008,66,10,SW,8
2014-06-10T15:00:00,San Francisco,62,78,74,0,65,1008,74,10,WSW,11
2014-06-10T18:00:00,San Francisco,58,66,66,1,75,1008,67,10,SW,9
2014-06-10T21:00:00,San Francisco,52,55,55,3,84,1008,57,10,SSW,8
2014-06-11T00:00:00,San Francisco,52,53,53,23,90,1009,55,10,SSW,9
2014-06-11T03:00:00,San Francisco,54,54,54,62,94,1010,56,10,SSW,9
2014-06-11T06:00:00,San Francisco,54,55,55,64,90,1010,57,10,S,9
2014-06-11T09:00:00,San Francisco,56,62,62,43,82,1011,62,10,SSW,9
2014-06-11T12:00:00,San Francisco,57,65,65,19,75,1011,63,10,SW,10
2014-06-11T15:00:00,San Francisco,59,67,67,14,75,1011,60,10,SW,10
2014-06-11T18:00:00,San Francisco,59,65,65,20,81,1011,60,10,WSW,9
2014-06-11T21:00:00,San Francisco,57,61,61,32,89,1011,61,10,WSW,7
2014-06-12T00:00:00,San Francisco,56,57,57,49,94,1012,58,7,WSW,6
2014-06-12T03:00:00,San Francisco,52,52,52,54,94,1012,54,5,W,7
2014-06-12T06:00:00,San Francisco,52,53,53,35,89,1013,55,10,W,7
2014-06-12T09:00:00,San Francisco,53,59,59,13,80,1014,60,10,W,8
2014-06-12T12:00:00,San Francisco,55,67,67,0,67,1014,62,10,W,12
2014-06-12T15:00:00,San Francisco,56,69,69,0,63,1014,60,10,W,16
2014-06-12T18:00:00,San Francisco,53,63,63,0,69,1013,64,10,WNW,16
2014-06-12T21:00:00,San Francisco,50,53,53,2,81,1014,56,10,WNW,13
2014-06-13T00:00:00,San Francisco,50,49,49,20,92,1015,52,10,WNW,11
2014-06-13T03:00:00,San Francisco,49,47,47,38,94,1015,51,10,NW,9
2014-06-13T06:00:00,San Francisco,49,51,51,14,87,1015,53,10,NW,8
2014-06-13T09:00:00,San Francisco,53,64,64,0,69,1016,64,10,NW,7
2014-06-13T12:00:00,San Francisco,54,73,73,0,53,1015,68,10,WNW,9
2014-06-13T15:00:00,San Francisco,54,74,74,0,50,1014,66,10,WNW,14
2014-06-13T18:00:00,San Francisco,55,70,70,0,58,1013,70,10,WNW,14
2014-06-13T21:00:00,San Francisco,52,60,60,0,74,1013,60,10,WNW,11
2014-06-14T00:00:00,San Francisco,50,51,51,4,87,1014,54,10,NW,8
2014-06-14T03:00:00,San Francisco,51,53,53,8,88,1013,55,10,NW,5
2014-06-14T06:00:00,San Francisco,56,63,63,0,79,1013,63,10,NNW,3
2014-06-14T09:00:00,San Francisco,60,75,75,1,59,1013,70,10,NW,4
2014-06-14T12:00:00,San Francisco,58,78,78,3,49,1013,67,10,WNW,9
2014-06-14T15:00:00,San Francisco,57,78,76,3,53,1012,76,10,W,14
2014-06-14T18:00:00,San Francisco,54,68,68,3,61,1011,68,10,W,12
2014-06-14T21:00:00,San Francisco,49,57,57,1,72,1010,58,10,W,9
2014-06-15T00:00:00,San Francisco,49,51,51,6,86,1010,54,10,WNW,8
2014-06-15T03:00:00,San Francisco,50,50,50,17,92,1009,52,10,W,6
2014-06-15T06:00:00,San Francisco,52,54,54,12,88,1009,55,10,WNW,4
2014-06-15T09:00:00,San Francisco,56,65,65,3,72,1009,65,10,WNW,4
2014-06-15T12:00:00,San Francisco,57,73,73,3,57,1009,68,10,W,9
2014-06-15T15:00:00,San Francisco,57,74,74,17,55,1009,64,10,W,15
2014-06-15T18:00:00,San Francisco,55,66,66,31,65,1008,67,10,W,15
2014-06-15T21:00:00,San Francisco,50,54,54,5,78,1009,57,10,W,13
2014-06-16T00:00:00,San Francisco,50,49,49,22,90,1010,53,10,W,12
2014-06-16T03:00:00,San Francisco,51,49,49,47,91,1010,53,10,WNW,12
2014-06-16T06:00:00,San Francisco,50,51,51,41,85,1011,54,10,WNW,11
2014-06-16T09:00:00,San Francisco,50,58,58,14,71,1012,60,10,WNW,11
2014-06-16T12:00:00,San Francisco,51,65,65,3,59,1012,63,10,W,14
2014-06-16T15:00:00,San Francisco,50,66,66,1,56,1012,62,10,W,17
2014-06-16T18:00:00,San Francisco,49,62,62,3,63,1011,63,10,W,16
2014-06-16T21:00:00,San Francisco,48,53,53,4,75,1012,56,10,W,12
2014-06-17T00:00:00,San Francisco,49,49,49,6,86,1012,53,10,WNW,10
2014-06-17T03:00:00,San Francisco,48,49,49,12,87,1012,52,10,WNW,8
2014-06-17T06:00:00,San Francisco,49,53,53,1,82,1013,55,10,SSW,7
2014-06-17T09:00:00,San Francisco,52,64,64,0,65,1014,64,10,ESE,6
2014-06-17T12:00:00,San Francisco,51,69,69,0,52,1014,67,10,NW,10
2014-06-17T15:00:00,San Francisco,51,71,71,0,50,1013,67,10,WNW,17
2014-06-17T18:00:00,San Francisco,51,67,67,0,57,1012,67,10,WNW,15
2014-06-17T21:00:00,San Francisco,51,60,60,0,71,1012,60,10,WNW,10
2014-06-18T00:00:00,San Francisco,53,56,56,0,84,1013,57,10,WNW,6
2014-06-18T03:00:00,San Francisco,53,57,57,0,85,1012,57,10,WNW,5
2014-06-18T06:00:00,San Francisco,53,60,60,0,77,1012,60,10,NW,4
2014-06-18T09:00:00,San Francisco,55,71,71,0,57,1013,71,10,WNW,3
2014-06-18T12:00:00,San Francisco,55,78,77,0,47,1013,77,10,W,8
2014-06-18T15:00:00,San Francisco,55,78,76,0,49,1013,76,10,W,13
2014-06-18T18:00:00,San Francisco,54,70,70,0,57,1013,70,10,W,11
2014-06-18T21:00:00,San Francisco,52,62,62,0,70,1013,62,10,W,8
2014-06-19T00:00:00,San Francisco,52,56,56,0,82,1014,57,10,WNW,6
2014-06-19T03:00:00,San Francisco,52,54,54,0,88,1013,55,10,W,6
2014-06-19T06:00:00,San Francisco,53,56,56,0,85,1014,58,10,WSW,5
2014-06-19T09:00:00,San Francisco,58,67,67,0,72,1015,67,10,SSW,4
2014-06-19T12:00:00,San Francisco,56,71,71,0,59,1015,71,10,W,9
2014-06-19T15:00:00,San Francisco,57,74,74,10,56,1015,68,10,W,10
2014-06-19T18:00:00,San Francisco,57,71,71,34,63,1014,59,10,W,9
2014-06-19T21:00:00,San Francisco,53,62,62,34,74,1014,62,10,WNW,9
2014-06-20T00:00:00,San Francisco,52,55,55,10,84,1015,57,10,WNW,8
2014-06-20T03:00:00,San Francisco,52,52,52,13,91,1015,55,10,WNW,8
2014-06-20T06:00:00,San Francisco,53,56,56,17,85,1015,57,10,NW,7
2014-06-20T09:00:00,San Francisco,56,67,67,10,68,1015,67,10,NW,8
2014-06-20T12:00:00,San Francisco,57,74,74,8,54,1015,70,10,WNW,11
2014-06-20T15:00:00,San Francisco,58,76,76,12,53,1014,67,10,WNW,14
2014-06-20T18:00:00,San Francisco,55,69,69,21,62,1013,69,10,WNW,13
2014-06-20T21:00:00,San Francisco,51,58,58,33,76,1013,59,10,WNW,11
2014-06-21T00:00:00,San Francisco,50,51,51,29,86,1014,54,10,WNW,10
2014-06-21T03:00:00,San Francisco,49,50,50,15,86,1013,53,10,WNW,9
2014-06-21T06:00:00,San Francisco,49,53,53,17,82,1013,55,10,WNW,9
2014-06-21T09:00:00,San Francisco,52,60,60,23,71,1014,61,10,WNW,9
2014-06-21T12:00:00,San Francisco,56,70,70,2,61,1013,64,10,W,11
2014-06-21T15:00:00,San Francisco,56,72,72,0,59,1013,60,10,W,13
2014-06-21T18:00:00,San Francisco,53,65,65,0,65,1012,65,10,W,12
2014-06-21T21:00:00,San Francisco,50,54,54,1,78,1012,57,10,WNW,11
2014-06-22T00:00:00,San Francisco,49,49,49,5,89,1013,52,10,WNW,10
2014-06-22T03:00:00,San Francisco,48,48,48,8,91,1012,51,10,WNW,9
2014-06-22T06:00:00,San Francisco,49,51,51,6,86,1013,53,10,WNW,8
2014-06-22T09:00:00,San Francisco,54,63,63,1,73,1013,63,10,WNW,7
2014-06-22T12:00:00,San Francisco,57,71,71,4,63,1013,65,10,W,9
2014-06-22T15:00:00,San Francisco,59,73,73,6,62,1013,61,10,W,12
2014-06-22T18:00:00,San Francisco,57,68,68,3,69,1012,68,10,W,12
2014-06-22T21:00:00,San Francisco,53,58,58,8,80,1013,59,10,W,11
2014-06-23T00:00:00,San Francisco,50,49,49,20,91,1014,52,10,WNW,10
2014-06-23T03:00:00,San Francisco,50,48,48,28,93,1013,52,10,WNW,9
2014-06-23T06:00:00,San Francisco,51,52,52,16,88,1013,55,10,WNW,7
2014-06-23T09:00:00,San Francisco,56,65,65,0,74,1014,65,10,WNW,6
2014-06-23T12:00:00,San Francisco,59,73,73,2,61,1014,68,10,W,9
2014-06-23T15:00:00,San Francisco,60,76,76,4,56,1013,65,10,W,13
2014-06-23T18:00:00,San Francisco,56,71,71,3,60,1013,71,10,WNW,13
2014-06-23T21:00:00,San Francisco,52,61,61,7,70,1013,62,10,WNW,11
2014-06-24T00:00:00,San Francisco,49,52,52,9,81,1015,55,10,WNW,10
2014-06-24T03:00:00,San Francisco,49,51,51,4,84,1015,53,10,WNW,8
2014-06-24T06:00:00,San Francisco,49,54,54,3,78,1015,56,10,NW,8
2014-06-24T09:00:00,San Francisco,53,67,67,1,62,1015,67,10,NW,9
2014-06-24T12:00:00,San Francisco,58,76,76,1,54,1015,70,10,WNW,12
2014-06-24T15:00:00,San Francisco,60,76,76,2,57,1014,65,10,W,15
2014-06-24T18:00:00,San Francisco,58,69,69,3,66,1014,69,10,WNW,14
2014-06-24T21:00:00,San Francisco,53,58,58,6,80,1014,59,10,WNW,12
2014-06-25T00:00:00,San Francisco,53,53,53,28,91,1015,55,10,WNW,10
2014-06-25T03:00:00,San Francisco,53,52,52,58,96,1014,54,7,WNW,8
2014-06-25T06:00:00,San Francisco,54,54,54,49,93,1014,56,5,WNW,8
2014-06-25T09:00:00,San Francisco,57,63,63,22,82,1015,63,10,WNW,9
2014-06-25T12:00:00,San Francisco,62,72,72,7,72,1015,66,10,W,12
2014-06-25T15:00:00,San Francisco,63,73,73,16,72,1014,62,10,W,15
2014-06-25T18:00:00,San Francisco,59,67,67,13,76,1014,67,10,W,13
2014-06-25T21:00:00,San Francisco,55,58,58,41,86,1015,59,10,W,10
2014-06-26T00:00:00,San Francisco,55,55,55,86,93,1015,57,10,W,9
2014-06-26T03:00:00,San Francisco,55,55,55,70,93,1015,57,10,W,9
2014-06-26T06:00:00,San Francisco,55,57,57,52,91,1015,58,10,WNW,6
2014-06-26T09:00:00,San Francisco,57,63,63,19,82,1015,63,10,WNW,7
2014-06-26T12:00:00,San Francisco,58,68,68,5,71,1015,65,10,W,11
2014-06-26T15:00:00,San Francisco,58,68,68,4,71,1015,62,10,W,13
2014-06-26T18:00:00,San Francisco,56,63,63,5,77,1014,64,10,W,12
2014-06-26T21:00:00,San Francisco,53,56,56,16,87,1014,57,7,W,8
2014-06-27T00:00:00,San Francisco,53,53,53,33,94,1015,55,5,W,6
2014-06-27T03:00:00,San Francisco,52,52,52,33,94,1014,53,7,WNW,6
2014-06-27T06:00:00,San Francisco,53,54,54,35,92,1014,55,5,WNW,6
2014-06-27T09:00:00,San Francisco,57,63,63,17,79,1015,63,10,W,6
2014-06-27T12:00:00,San Francisco,60,72,72,12,67,1015,67,10,W,10
2014-06-27T15:00:00,San Francisco,64,74,74,7,71,1014,64,10,W,14
